species_common_name,species_scientific_name,species_slug,species_rank,sample_index,audio_event_id,recording_id,score,quality_score,diel_bin,season,sample_local_date,event_start_s,event_end_s,pre_buffer_s,post_buffer_s,crop_full_duration_s,sample_low_hz,sample_high_hz,review_verdict,item_dir,crop_full_wav,crop_bandpass_wav,mel_full_png,mel_bandpass_png,metadata_json,review_json,source_audio_resolved,source_resolution_kind,listen_url,library_url
Red-browed Pardalote,Pardalotus rubricatus,red_browed_pardalote,56,7,1143733,1677191,0.655000,0.655000,morning,spring,2024-10-01,456.0000,459.0000,0.25,0.35,3.5933,2500,10000,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/007_audioevent_1143733,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/007_audioevent_1143733/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/007_audioevent_1143733/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/007_audioevent_1143733/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/007_audioevent_1143733/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/007_audioevent_1143733/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/007_audioevent_1143733/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/red_browed_pardalote/samples/007_audioevent_1143733/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/1677191?start=450&end=480,https://data.acousticobservatory.org/library/1677191/audio_events/1143733
Red-browed Pardalote,Pardalotus rubricatus,red_browed_pardalote,56,8,11618774,1676776,0.635800,0.635800,afternoon,summer,2025-01-06,6222.0000,6225.0000,0.25,0.35,3.5643,2500,10000,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/008_audioevent_11618774,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/008_audioevent_11618774/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/008_audioevent_11618774/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/008_audioevent_11618774/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/008_audioevent_11618774/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/008_audioevent_11618774/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/008_audioevent_11618774/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/red_browed_pardalote/samples/008_audioevent_11618774/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/1676776?start=6210&end=6240,https://data.acousticobservatory.org/library/1676776/audio_events/11618774
Red-browed Pardalote,Pardalotus rubricatus,red_browed_pardalote,56,9,18209674,1535232,0.597300,0.597300,morning,autumn,2024-05-25,2307.0000,2310.0000,0.25,0.35,3.5759,2500,10000,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/009_audioevent_18209674,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/009_audioevent_18209674/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/009_audioevent_18209674/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/009_audioevent_18209674/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/009_audioevent_18209674/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/009_audioevent_18209674/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/009_audioevent_18209674/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/red_browed_pardalote/samples/009_audioevent_18209674/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/1535232?start=2280&end=2310,https://data.acousticobservatory.org/library/1535232/audio_events/18209674
Red-browed Pardalote,Pardalotus rubricatus,red_browed_pardalote,56,10,22546051,215646,0.580400,0.580400,morning,summer,2020-01-25,3504.0000,3507.0000,0.25,0.35,3.5759,2500,10000,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/010_audioevent_22546051,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/010_audioevent_22546051/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/010_audioevent_22546051/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/010_audioevent_22546051/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/010_audioevent_22546051/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/010_audioevent_22546051/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_browed_pardalote/samples/010_audioevent_22546051/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/red_browed_pardalote/samples/010_audioevent_22546051/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/215646?start=3480&end=3510,https://data.acousticobservatory.org/library/215646/audio_events/22546051
Red-capped Robin,Petroica goodenovii,red_capped_robin,5,1,11641357,1667804,0.999900,0.9999,dawn,spring,2024-10-02,5433.0000,5436.0000,0.25,0.35,8.0573,1800,8500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/001_audioevent_11641357,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/001_audioevent_11641357/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/001_audioevent_11641357/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/001_audioevent_11641357/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/001_audioevent_11641357/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/001_audioevent_11641357/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/001_audioevent_11641357/review.json,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/01_audioevent_11641357/original_full.wav,prior_source_audio_path,https://data.acousticobservatory.org/listen/1667804?start=5430&end=5460,https://data.acousticobservatory.org/library/1667804/audio_events/11641357
Red-capped Robin,Petroica goodenovii,red_capped_robin,5,2,19059432,1678363,0.999700,0.9997,dawn,spring,2024-10-22,3621.0000,3624.0000,0.25,0.35,11.0121,1800,8500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/002_audioevent_19059432,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/002_audioevent_19059432/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/002_audioevent_19059432/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/002_audioevent_19059432/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/002_audioevent_19059432/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/002_audioevent_19059432/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/002_audioevent_19059432/review.json,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/03_audioevent_19059432/original_full.wav,prior_source_audio_path,https://data.acousticobservatory.org/listen/1678363?start=3600&end=3630,https://data.acousticobservatory.org/library/1678363/audio_events/19059432
Red-capped Robin,Petroica goodenovii,red_capped_robin,5,3,1028405,1680807,0.999700,0.9997,dawn,spring,2024-10-07,4842.0000,4845.0000,0.25,0.35,7.0531,1800,8500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/003_audioevent_1028405,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/003_audioevent_1028405/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/003_audioevent_1028405/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/003_audioevent_1028405/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/003_audioevent_1028405/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/003_audioevent_1028405/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/003_audioevent_1028405/review.json,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/02_audioevent_1028405/original_full.wav,prior_source_audio_path,https://data.acousticobservatory.org/listen/1680807?start=4830&end=4860,https://data.acousticobservatory.org/library/1680807/audio_events/1028405
Red-capped Robin,Petroica goodenovii,red_capped_robin,5,4,4223732,1536415,0.999600,0.9996,dawn,spring,2024-09-15,3570.0000,3573.0000,0.25,0.35,10.5651,1800,8500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/004_audioevent_4223732,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/004_audioevent_4223732/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/004_audioevent_4223732/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/004_audioevent_4223732/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/004_audioevent_4223732/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/004_audioevent_4223732/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/004_audioevent_4223732/review.json,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/05_audioevent_4223732/original_full.wav,prior_source_audio_path,https://data.acousticobservatory.org/listen/1536415?start=3570&end=3600,https://data.acousticobservatory.org/library/1536415/audio_events/4223732
Red-capped Robin,Petroica goodenovii,red_capped_robin,5,5,24116651,1682419,0.999600,0.9996,dawn,spring,2024-09-28,5943.0000,5946.0000,0.25,0.35,8.4405,1800,8500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/005_audioevent_24116651,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/005_audioevent_24116651/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/005_audioevent_24116651/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/005_audioevent_24116651/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/005_audioevent_24116651/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/005_audioevent_24116651/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/005_audioevent_24116651/review.json,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/07_audioevent_24116651/original_full.wav,prior_source_audio_path,https://data.acousticobservatory.org/listen/1682419?start=5940&end=5970,https://data.acousticobservatory.org/library/1682419/audio_events/24116651
Red-capped Robin,Petroica goodenovii,red_capped_robin,5,6,16248523,5391,0.999600,0.9996,dawn,winter,2019-08-30,990.0000,993.0000,0.25,0.35,10.182,1800,8500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/006_audioevent_16248523,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/006_audioevent_16248523/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/006_audioevent_16248523/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/006_audioevent_16248523/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/006_audioevent_16248523/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/006_audioevent_16248523/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/006_audioevent_16248523/review.json,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/06_audioevent_16248523/original_full.wav,prior_source_audio_path,https://data.acousticobservatory.org/listen/5391?start=990&end=1020,https://data.acousticobservatory.org/library/5391/audio_events/16248523
Red-capped Robin,Petroica goodenovii,red_capped_robin,5,7,1951839,1536659,0.999600,0.9996,dawn,spring,2024-09-24,6450.0000,6456.0000,0.25,0.35,13.2528,1800,8500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/007_audioevent_1951839,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/007_audioevent_1951839/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/007_audioevent_1951839/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/007_audioevent_1951839/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/007_audioevent_1951839/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/007_audioevent_1951839/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/red_capped_robin/samples/007_audioevent_1951839/review.json,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/04_audioevent_1951839/original_full.wav,prior_source_audio_path,https://data.acousticobservatory.org/listen/1536659?start=6450&end=6480,https://data.acousticobservatory.org/library/1536659/audio_events/1951839
